id,price,accommodates,bedrooms,beds,review_scores_rating,number_of_reviews,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,host_experience,is_professional_host,is_entire_home_apt,is_private_room,is_shared_room,is_hotel_room,is_pankow,is_neukoelln,is_mitte,is_friedrichshain_kreuzberg,is_charlottenburg_wilm,is_tempelhof_schoeneberg,is_lichtenberg,is_steglitz_zehlendorf,is_treptow_koepenick,is_reinickendorf,is_marzahn_hellersdorf,is_spandau,dist_brandenburger_tor,dist_alexanderplatz,dist_reichstagsgebaeude,dist_potsdamer_platz,dist_siegessaeule,dist_tiergarten,has_wifi,has_kitchen,has_air_conditioning,has_free_parking,has_washer,has_dryer,has_heating,has_tv,has_dishwasher,has_refrigerator,has_microwave,has_coffee_maker,has_hot_water,has_smoke_alarm,has_essentials,has_hair_dryer,has_iron,has_bed_linens,has_shampoo,has_free_washer,bathrooms,property_entire_rental_unit,property_private_room_in_rental_unit,property_entire_condo,property_entire_serviced_apartment,property_room_in_hotel,property_private_room_in_condo,property_entire_loft,property_private_room_in_home,property_entire_home,property_private_room_in_bed_and_breakfast,property_private_room_in_hostel,property_entire_guesthouse,property_room_in_boutique_hotel,property_shared_room_in_hostel,property_room_in_aparthotel,property_other,bedroom_density,beds_per_person,bathrooms_per_person,total_rooms,avg_dist_to_landmark,review_score_std,min_dist_to_landmark,total_amenities
51325914,113.0,2,1.0,1.0,4.89,55,4.93,4.78,4.84,4.84,4.95,4.71,4094.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.175320398331658,2.4582130897059016,4.063407456124814,4.825437610200449,5.726715187816962,5.672279343655691,1,1,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,4.486895514305913,0.08434622525214572,2.4582130897059016,10
51327302,89.0,2,1.0,1.0,4.94,72,4.89,4.89,4.93,4.93,4.92,4.65,1519.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.1110059744620786,5.131374976514148,3.2996271163423203,2.3998654589689106,2.583847152607933,2.024016839007199,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,3.0916229196504315,0.10270160197201898,2.024016839007199,11
51339495,181.0,2,1.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,1518.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.099818119769749,1.0627860138699514,2.029670122842757,2.71884459322063,3.8047687881207497,3.640430275974119,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,2.0,2.559386318966326,0.06831300510639743,1.0627860138699514,6
51339637,188.0,3,1.0,1.0,5.0,1,5.0,5.0,5.0,4.0,5.0,5.0,1518.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.2374465136052075,1.1224810070010407,2.1575877353932893,2.8672167716826076,3.918173556091986,3.770960515815833,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,1,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.678977683264994,0.37796447300922725,1.1224810070010407,10
51340217,202.0,3,2.0,2.0,4.98,46,4.96,5.0,4.93,5.0,4.96,4.91,3772.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.896893637034676,8.37975480232407,5.863746006267905,5.694479967005035,4.043606746620773,4.400759879921666,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6666666666666666,0.6666666666666666,0.3333333333333333,3.0,5.713206839862354,0.0340168025708305,4.043606746620773,17
51354378,80.0,3,1.0,1.0,4.63,35,4.74,4.17,4.8,4.77,4.71,4.4,3523.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.36336074602812,4.834943009292231,5.629253590930407,4.8410433295817334,6.609254914414515,5.908391877296419,1,1,0,0,1,0,1,0,1,1,0,0,1,1,1,1,1,0,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,5.531041244590571,0.23321765840192324,4.834943009292231,12
51365632,99.0,2,0.0,2.0,4.96,24,4.92,4.96,4.88,4.83,4.88,4.71,1650.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.084819369253038,8.56289943212731,6.0363941194894855,5.923220805588914,4.216126018690156,4.618407837556064,1,1,0,0,0,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1.0,0.5,1.0,5.906977930450828,0.08731442906993965,4.216126018690156,13
51366483,70.0,2,1.0,1.0,4.84,0,4.88,4.81,4.9,4.91,4.83,4.71,4210.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6.654264390434793,8.546641538797507,6.83784319743214,5.933692780984844,5.8053213358456555,5.429895612269498,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,6.534609809294072,0.06831300510639743,5.429895612269498,11
51378569,277.0,2,1.0,1.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,4787.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1.2857179985906322,3.6085673743234112,1.1165750812462458,1.682706000871009,0.928902916055063,1.1927557308678631,1,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,2.0,1.6358708503257045,0.0,0.928902916055063,8
51399549,250.0,4,2.0,2.0,4.91,11,4.82,5.0,4.82,4.91,4.55,4.45,3246.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.819821568502506,4.23181727905904,3.080521101829149,2.0291859617218395,3.1930629146049005,2.4842859295576254,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.25,3.0,2.9731157925458436,0.20297783130184444,2.0291859617218395,12
51403847,112.0,4,1.0,2.0,4.69,207,4.88,4.44,4.89,4.89,4.86,4.71,4403.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6.204122967913125,4.060412479792698,6.35192273102728,6.19881804371749,8.03053027925643,7.512027700936961,1,1,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,2.0,6.392972367107331,0.16721813526619858,4.060412479792698,10
51415401,202.0,3,1.0,1.0,5.0,1,5.0,5.0,5.0,5.0,5.0,5.0,1518.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1455802128117027,1.2521099027175024,2.050283304620633,2.8011927201726285,3.791886591100371,3.664910831546857,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.6176605938282824,0.0,1.2521099027175024,6
51415651,152.0,1,1.0,1.0,5.0,5,5.0,5.0,5.0,5.0,4.8,4.8,1518.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.117588864957844,1.0501190030263623,2.048641019011734,2.734093131783915,3.824690476708988,3.6590519759152738,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1.0,1.0,2.0,2.572364078567353,0.0975900072948534,1.0501190030263623,5
51416098,158.0,2,1.0,1.0,5.0,10,4.7,5.0,5.0,4.5,4.8,4.8,1518.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0460917108205936,1.1320448335556348,1.96819342742827,2.6789888714314705,3.735658128217374,3.5809187319569076,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,2.0,2.5236492839017086,0.1889822365046136,1.1320448335556348,6
51416370,234.0,6,2.0,5.0,4.68,37,4.7,4.35,4.84,4.89,4.73,4.57,1516.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.856151669174132,8.912996996651525,11.042250592943784,10.68683573731076,12.576382879716272,11.97255004987223,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.8333333333333334,0.16666666666666666,3.0,11.007861320944784,0.17962924780409975,8.912996996651525,11
51416437,167.0,2,1.0,1.0,4.75,4,4.5,5.0,5.0,4.5,4.75,4.25,1518.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1052620077780992,1.0632835419265432,2.034902138556032,2.7244313120806187,3.809657445772765,3.645738109781046,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5,0.5,0.5,2.0,2.5638790926491843,0.27817432013209337,1.0632835419265432,6
51421881,75.0,2,1.0,1.0,4.99,95,4.96,4.91,4.94,4.99,4.76,4.92,3501.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8.630782740027199,6.1731524509986295,8.634695856879016,9.016646341685783,10.449363343238703,10.184399233734618,0,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,8.848173327760657,0.07892129895390376,6.1731524509986295,11
51427778,57.0,2,1.0,1.0,4.85,107,4.83,4.5,4.96,4.95,4.78,4.71,1514.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.00634227420314,5.337199771913117,2.858955708610151,3.2058850853045127,1.361957497750994,2.0729086497625917,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,2.9738748312574175,0.1580837632094966,1.361957497750994,11
51440354,421.0,8,3.0,4.0,4.52,31,4.55,4.45,4.77,4.61,4.1,4.39,1513.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10.520856497724942,8.177093814726414,10.636855978453934,10.59108335072253,12.381265599339518,11.900052539148348,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.5,0.125,4.0,10.701201296685946,0.2084751897994214,8.177093814726414,9
51443417,70.0,2,1.0,3.0,4.83,123,4.85,4.95,4.88,4.85,4.38,4.63,1533.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,12.82022897300224,11.746707661924592,13.076928371640308,12.331638783689112,14.088530071243609,13.38057279973834,0,1,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.5,0.5,2.0,12.907434443539701,0.1968683388895809,11.746707661924592,12
51449206,23.0,2,1.0,1.0,5.0,3,5.0,5.0,5.0,5.0,5.0,5.0,2739.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,12.075957133437695,13.13357266948066,12.326693001560686,11.282429735723726,11.854883722444594,11.304499470641398,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,11.99633928888146,0.0,11.282429735723726,7
51462475,64.0,3,1.0,0.0,4.71,7,5.0,4.0,4.86,4.86,4.14,4.71,1636.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4.2121493729378034,5.124947370011154,3.9319271397169486,4.935982158832706,4.1363054201753355,4.653473160333474,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.0,0.3333333333333333,2.0,4.49913077033457,0.38515921259606284,3.9319271397169486,12
51467225,226.0,4,1.0,2.0,4.91,11,4.82,4.91,4.82,4.82,5.0,4.73,4245.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.1091818599444085,4.0021350186824005,3.387200732750265,2.3740087499880502,3.851044976820427,3.133952088781057,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,1,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.5,0.25,2.0,3.309587237827768,0.08783100656536785,2.3740087499880502,12
51490405,158.0,6,3.0,3.0,4.2,20,4.45,4.7,4.7,4.5,4.15,4.1,2962.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22.61810005061202,20.941830714432864,22.839621707553224,22.290178499082593,24.15401941896271,23.480403107740543,1,1,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.16666666666666666,4.0,22.72069224973066,0.2533114025595111,20.941830714432864,12
51496360,133.0,3,1.0,1.0,4.81,27,4.63,4.78,4.93,4.67,4.93,4.3,2105.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.1260236878554832,1.148708598909485,2.0440927346777005,2.762399653323758,3.8046600063526137,3.657697489714109,0,1,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,2.590597028472192,0.21866477931821965,1.148708598909485,9
51501072,109.0,3,1.0,1.0,4.88,16,4.81,4.56,5.0,5.0,4.88,4.81,3381.0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.013137657147059,4.5938871297047115,5.281300266722072,4.476623336394356,6.235665313561633,5.5336844982493085,1,1,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3333333333333333,0.3333333333333333,0.3333333333333333,2.0,5.189049700296523,0.14949120056919435,4.476623336394356,14
51513538,285.0,8,3.0,6.0,4.64,44,4.91,4.7,4.91,4.84,4.75,4.41,2992.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.048613128134505,3.8501817677824497,5.983269890527211,6.600914862980752,7.725900291486842,7.595059349918644,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.75,0.1875,4.5,6.300656548471735,0.17717357644546264,3.8501817677824497,11
51538388,54.0,2,1.0,1.0,4.88,160,4.9,4.89,4.82,4.83,4.55,4.81,2689.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,6.504508989814992,4.021320304303545,6.546004671000942,6.809243656751247,8.365719019236126,8.0310316529568,1,1,0,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,6.712971382343942,0.12075161440308944,4.021320304303545,9
51538946,81.0,1,1.0,1.0,4.67,3,4.67,4.67,4.67,4.67,4.67,4.67,3868.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.93582194046248,5.208152804149692,6.196312740384775,5.446123767067488,7.238000299423286,6.541550986336733,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,6.094327089637409,9.593423386663633e-16,5.208152804149692,1
51549694,103.0,1,1.0,1.0,4.42,541,4.65,4.64,4.76,4.63,4.62,4.3,1891.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5899067701985534,1.2519164928093662,3.579252181696388,4.057138043430514,5.39142024595533,5.150184342508006,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,0.0,1.0,3.836636346099693,0.15746503769166698,1.2519164928093662,6
51581251,65.0,2,1.0,1.0,4.91,204,4.89,4.86,4.92,4.95,4.73,4.78,3790.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.1832409530892205,4.567706679036842,2.9076233594485283,3.849277099178191,2.91579187319938,3.4495393268124395,1,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,0.5,2.0,3.4788632151274332,0.07994045402970994,2.9076233594485283,11
51618559,50.0,1,1.0,0.0,4.94,18,5.0,4.89,4.94,4.94,4.83,4.83,2600.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5.385574694603446,3.7104686174825647,5.251007759991798,6.064501867129478,6.830960244702072,6.841448521665592,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,0.0,1.0,2.0,5.680660284262491,0.06324555320336767,3.7104686174825647,12
51626471,150.0,2,1.0,1.0,5.0,10,5.0,5.0,5.0,5.0,5.0,4.9,1960.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.4504460589656993,1.9666488279065897,3.3317867050047436,4.118009537577606,4.993059314333977,4.938602671977759,1,1,0,0,1,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,1.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,3.799758852627729,0.03779644730092259,1.9666488279065897,10
51661769,85.0,1,1.0,1.0,4.83,6,5.0,5.0,5.0,5.0,4.6,4.8,3422.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.420871588973784,9.901655706428148,11.648771140746415,11.079119630301845,12.944036149642947,12.273962543485018,1,1,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,1,0,0,1.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,11.54473612659636,0.1550268793897799,9.901655706428148,10
51669381,55.0,1,1.0,1.0,4.92,50,4.92,4.86,4.94,5.0,4.98,4.9,4773.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2.778676107261964,1.371578348369555,2.6830008210349496,3.420330344222886,4.407397167787277,4.297429097283261,1,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,3.159735314326649,0.04740906081772813,1.371578348369555,10
51679273,67.0,3,1.0,3.0,4.94,98,4.86,4.95,4.84,4.97,4.81,4.82,2473.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21.657066931850245,19.541442918859047,21.8254985541375,21.533989233200717,23.418140949248027,22.82813774493221,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333333333333333,1.0,0.3333333333333333,2.0,21.800712722037957,0.06704653678780212,19.541442918859047,8
51687795,51.0,2,1.0,1.0,5.0,3,5.0,4.67,5.0,5.0,4.0,5.0,3212.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.301421951257378,9.781771396061163,11.529141692166794,10.960778343509189,12.826295275885402,12.15674101215752,1,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.5,2.0,11.426024945172907,0.3777565353504821,9.781771396061163,8
51698367,165.0,8,3.0,0.0,3.17,6,3.67,3.33,3.5,3.83,4.33,3.0,2755.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7.806013836168604,9.341012475427547,8.028227428778008,7.030102008592932,7.295197818238438,6.809656307312626,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.0,0.125,4.0,7.718368312419693,0.4470165651559342,6.809656307312626,12
51698816,128.0,6,3.0,4.0,4.2,5,4.6,3.8,4.6,4.8,4.6,3.6,2755.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11.777280188301608,10.341033280458896,12.011707269194012,11.404739465844738,13.254636043020833,12.57472989147066,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.6666666666666666,0.16666666666666666,4.0,11.894021023048458,0.4598136268408879,10.341033280458896,12
51710588,45.0,1,1.0,1.0,5.0,3,5.0,5.0,5.0,5.0,5.0,4.67,1499.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,9.115238293990382,11.560184703733134,9.03160055938516,9.032378107045954,7.241156130296281,7.719358664250344,1,1,1,0,0,0,0,1,0,1,0,0,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,8.949986076450209,0.12472827609304502,7.241156130296281,12
51717561,172.0,8,3.0,4.0,4.8,46,4.89,4.41,4.91,4.91,4.85,4.63,4143.0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9822373639609583,1.8268565999196984,3.932184130844324,4.523545678243264,5.7087193101194424,5.536408084473652,1,1,0,0,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0.5,0.25,5.0,4.25165852792689,0.18712104562097148,1.8268565999196984,11
51759565,56.0,1,1.0,1.0,4.87,147,4.86,4.93,4.91,4.88,4.72,4.76,3244.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,13.90242927270782,13.1603849957079,14.172656036828704,13.325190059837372,14.958604528668682,14.241557857602167,0,1,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.0,1.0,1.5,2.5,13.960137125225444,0.07782764841072143,13.1603849957079,12
51781057,83.0,1,1.0,1.0,4.86,7,4.86,4.71,5.0,5.0,4.86,4.86,4333.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6.815218853491655,5.985570910187663,7.074210744096592,6.329640370676463,8.117374364058337,7.418748025083298,1,1,0,0,0,0,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,6.956793877932334,0.09940297973880045,5.985570910187663,13
51790099,60.0,6,1.0,1.0,4.67,3,4.33,4.67,4.67,4.67,3.0,4.33,2093.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12.64179946153507,14.678038649087116,12.445725721282797,12.9112775755246,11.042693583239002,11.721054974736138,1,1,0,0,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.0,12.573431660900788,0.609804808739571,11.042693583239002,12
51795737,115.0,2,1.0,2.0,4.45,844,4.6,4.57,4.74,4.63,4.64,4.47,1891.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5898006418899246,1.2518959682530038,3.5791307847620266,4.057066864943212,5.3912910676558345,5.150079972640167,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1.0,0.0,1.0,3.836544216690695,0.10080627342534175,1.2518959682530038,8
51799775,121.0,2,1.0,2.0,4.38,315,4.61,4.57,4.74,4.61,4.66,4.32,1891.0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.5899067701985534,1.2519164928093662,3.579252181696388,4.057138043430514,5.39142024595533,5.150184342508006,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,1.0,0.0,1.0,3.836636346099693,0.15131172490999534,1.2519164928093662,8
51811485,39.0,1,1.0,1.0,4.67,54,4.78,4.46,4.8,4.78,4.76,4.65,2297.0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.1995085042217817,1.5967825084610745,1.1100521433517023,1.8879120396611333,2.893605510157569,2.7229729011043764,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1.0,2.0,1.9018056011596063,0.12069244660154449,1.1100521433517023,6
51830435,86.0,6,1.0,1.0,4.85,220,4.9,4.76,4.87,4.85,4.72,4.71,1868.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5.9409653879572275,4.082489575649901,6.123624807006706,5.8144623879247606,7.692635137917179,7.118526305599521,1,1,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16666666666666666,0.16666666666666666,0.16666666666666666,2.0,6.128783933675883,0.0769043933353988,4.082489575649901,14
51841334,37.0,1,1.0,1.0,4.93,109,4.91,4.81,4.93,4.94,4.68,4.85,4398.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.2061374151844455,4.691647900514046,2.9345313255587904,3.845677294629162,2.815205711343812,3.3766373440245947,1,1,0,0,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,3.478306165209142,0.09449111825230694,2.815205711343812,13
51842524,100.0,2,1.0,1.0,5.0,31,4.94,4.87,5.0,5.0,4.87,4.87,3042.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11.296380596131138,12.735149755622556,11.520668369349607,10.517322635387126,10.746512103573226,10.288100211475724,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,1,0,0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.5,1.0,3.0,11.184022278589895,0.06502746672423447,10.288100211475724,9
51856856,201.0,2,2.0,2.0,4.67,67,4.73,4.72,4.69,4.63,4.76,4.48,1591.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.724140142528827,2.0302019046300654,2.951224631286175,2.4844256719062905,4.373262432423265,3.781234772243736,1,1,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,0.5,3.0,3.0574149258363934,0.09335033858688296,2.0302019046300654,14
